architecture,strain,cycle_sequence,delta_R_over_R0_percent
CNT/CB single layer,30%,0.7750504371217216,8.66695996480422
CNT/CB single layer,30%,0.7767316745124411,8.534975802903652
CNT/CB single layer,30%,0.7784129119031608,8.4469863616366
CNT/CB single layer,30%,0.7800941492938802,8.402991641003082
CNT/CB single layer,30%,0.7817753866845999,8.35899692036955
CNT/CB single layer,30%,0.7834566240753195,8.271007479102513
CNT/CB single layer,30%,0.7851378614660389,8.22701275846898
CNT/CB single layer,30%,0.7868190988567586,8.13902331720193
CNT/CB single layer,30%,0.7885003362474781,8.095028596568412
CNT/CB single layer,30%,0.7901815736381977,8.007039155301362
CNT/CB single layer,30%,0.7918628110289173,7.963044434667841
CNT/CB single layer,30%,0.7935440484196368,7.875054993400791
CNT/CB single layer,30%,0.7952252858103565,7.7870655521337415
CNT/CB single layer,30%,0.7969065232010759,7.69907611086669
CNT/CB single layer,30%,0.7985877605917956,7.611086669599652
CNT/CB single layer,30%,0.8002689979825152,7.5230972283326025
CNT/CB single layer,30%,0.8019502353732346,7.4791025076990705
CNT/CB single layer,30%,0.8036314727639543,7.391113066432033
CNT/CB single layer,30%,0.8053127101546738,7.303123625164981
CNT/CB single layer,30%,0.8069939475453934,7.215134183897931
CNT/CB single layer,30%,0.808675184936113,7.127144742630881
CNT/CB single layer,30%,0.8103564223268325,7.083150021997361
CNT/CB single layer,30%,0.8120376597175522,6.995160580730311
CNT/CB single layer,30%,0.8137188971082716,6.951165860096792
CNT/CB single layer,30%,0.8154001344989913,6.863176418829742
CNT/CB single layer,30%,0.8170813718897109,6.775186977562692
CNT/CB single layer,30%,0.8187626092804303,6.731192256929172
CNT/CB single layer,30%,0.82044384667115,6.68719753629564
CNT/CB single layer,30%,0.8221250840618695,6.59920809502859
CNT/CB single layer,30%,0.8238063214525891,6.555213374395071
CNT/CB single layer,30%,0.8254875588433087,6.467223933128021
CNT/CB single layer,30%,0.8271687962340282,6.423229212494501
CNT/CB single layer,30%,0.8288500336247479,6.33523977122745
CNT/CB single layer,30%,0.8305312710154673,6.15926088869335
CNT/CB single layer,30%,0.832212508406187,6.071271447426311
CNT/CB single layer,30%,0.8338937457969066,6.02727672679278
CNT/CB single layer,30%,0.835574983187626,5.93928728552573
CNT/CB single layer,30%,0.8372562205783457,5.895292564892211
CNT/CB single layer,30%,0.8389374579690652,5.851297844258692
CNT/CB single layer,30%,0.8406186953597848,5.763308402991641
CNT/CB single layer,30%,0.8422999327505044,5.7193136823581225
CNT/CB single layer,30%,0.8439811701412239,5.675318961724591
CNT/CB single layer,30%,0.8456624075319435,5.587329520457541
CNT/CB single layer,30%,0.847343644922663,5.499340079190502
CNT/CB single layer,30%,0.8490248823133827,5.4113506379234515
CNT/CB single layer,30%,0.8507061197041023,5.4113506379234515
CNT/CB single layer,30%,0.8523873570948217,5.323361196656401
CNT/CB single layer,30%,0.8540685944855414,5.279366476022882
CNT/CB single layer,30%,0.8557498318762609,5.235371755389351
CNT/CB single layer,30%,0.8574310692669805,5.191377034755831
CNT/CB single layer,30%,0.8591123066577001,5.103387593488781
CNT/CB single layer,30%,0.8607935440484196,5.059392872855262
CNT/CB single layer,30%,0.8624747814391392,5.059392872855262
CNT/CB single layer,30%,0.8641560188298587,5.015398152221731
CNT/CB single layer,30%,0.8658372562205784,4.971403431588212
CNT/CB single layer,30%,0.8675184936112978,4.927408710954681
CNT/CB single layer,30%,0.8691997310020174,4.883413990321161
CNT/CB single layer,30%,0.8708809683927371,4.79542454905411
CNT/CB single layer,30%,0.8725622057834566,4.663440387153541
CNT/CB single layer,30%,0.8742434431741762,4.619445666520021
CNT/CB single layer,30%,0.8759246805648957,4.619445666520021
CNT/CB single layer,30%,0.8776059179556153,4.57545094588649
CNT/CB single layer,30%,0.879287155346335,4.487461504619439
CNT/CB single layer,30%,0.8809683927370544,4.4434667839859205
CNT/CB single layer,30%,0.8826496301277741,4.399472063352402
CNT/CB single layer,30%,0.8843308675184935,4.311482622085351
CNT/CB single layer,30%,0.8860121049092131,4.26748790145182
CNT/CB single layer,30%,0.8876933422999328,4.26748790145182
CNT/CB single layer,30%,0.8893745796906523,4.2234931808183
CNT/CB single layer,30%,0.8910558170813719,4.1794984601847815
CNT/CB single layer,30%,0.8927370544720914,4.1794984601847815
CNT/CB single layer,30%,0.894418291862811,4.13550373955125
CNT/CB single layer,30%,0.8960995292535306,4.091509018917731
CNT/CB single layer,30%,0.8977807666442501,4.091509018917731
CNT/CB single layer,30%,0.8994620040349698,4.0475142982842
CNT/CB single layer,30%,0.9011432414256892,4.003519577650681
CNT/CB single layer,30%,0.9028244788164088,4.003519577650681
CNT/CB single layer,30%,0.9045057162071285,3.9155301363836297
CNT/CB single layer,30%,0.906186953597848,3.871535415750111
CNT/CB single layer,30%,0.9078681909885676,3.82754069511658
CNT/CB single layer,30%,0.9095494283792871,3.78354597448306
CNT/CB single layer,30%,0.9112306657700067,3.7395512538495415
CNT/CB single layer,30%,0.9129119031607263,3.69555653321601
CNT/CB single layer,30%,0.9145931405514458,3.6515618125824907
CNT/CB single layer,30%,0.9162743779421655,3.6515618125824907
CNT/CB single layer,30%,0.9179556153328849,3.607567091948959
CNT/CB single layer,30%,0.9196368527236045,3.5635723713154404
CNT/CB single layer,30%,0.9213180901143242,3.5195776506819207
CNT/CB single layer,30%,0.9229993275050437,3.5195776506819207
CNT/CB single layer,30%,0.9246805648957633,3.4755829300483896
CNT/CB single layer,30%,0.9263618022864828,3.431588209414871
CNT/CB single layer,30%,0.9280430396772024,3.34359876814782
CNT/CB single layer,30%,0.929724277067922,3.3875934887813397
CNT/CB single layer,30%,0.9314055144586415,3.34359876814782
CNT/CB single layer,30%,0.9330867518493612,3.2996040475143014
CNT/CB single layer,30%,0.9347679892400806,3.2996040475143014
CNT/CB single layer,30%,0.9364492266308002,3.2116146062472506
CNT/CB single layer,30%,0.9381304640215199,3.2116146062472506
CNT/CB single layer,30%,0.9398117014122394,3.1236251649802003
CNT/CB single layer,30%,0.941492938802959,3.1236251649802003
CNT/CB single layer,30%,0.9431741761936785,3.1236251649802003
CNT/CB single layer,30%,0.9448554135843981,3.079630444346681
CNT/CB single layer,30%,0.9465366509751177,3.079630444346681
CNT/CB single layer,30%,0.9482178883658372,3.079630444346681
CNT/CB single layer,30%,0.9498991257565569,3.03563572371315
CNT/CB single layer,30%,0.9515803631472763,2.9476462824461116
CNT/CB single layer,30%,0.9532616005379959,2.9036515618125804
CNT/CB single layer,30%,0.9549428379287156,2.8596568411790613
CNT/CB single layer,30%,0.956624075319435,2.8596568411790613
CNT/CB single layer,30%,0.9583053127101547,2.8156621205455297
CNT/CB single layer,30%,0.9599865501008742,2.7716673999120105
CNT/CB single layer,30%,0.9616677874915938,2.7276726792784913
CNT/CB single layer,30%,0.9633490248823134,2.68367795864496
CNT/CB single layer,30%,0.9650302622730329,2.68367795864496
CNT/CB single layer,30%,0.9667114996637526,2.639683238011441
CNT/CB single layer,30%,0.968392737054472,2.5516937967443907
CNT/CB single layer,30%,0.9700739744451916,2.5516937967443907
CNT/CB single layer,30%,0.9717552118359113,2.5516937967443907
CNT/CB single layer,30%,0.9734364492266308,2.5076990761108715
CNT/CB single layer,30%,0.9751176866173504,2.5076990761108715
CNT/CB single layer,30%,0.9767989240080699,2.5076990761108715
CNT/CB single layer,30%,0.9784801613987895,2.4637043554773403
CNT/CB single layer,30%,0.9801613987895091,2.419709634843821
CNT/CB single layer,30%,0.9818426361802286,2.3757149142102896
CNT/CB single layer,30%,0.9835238735709483,2.419709634843821
CNT/CB single layer,30%,0.9852051109616677,2.4637043554773403
CNT/CB single layer,30%,0.9868863483523873,2.419709634843821
CNT/CB single layer,30%,0.988567585743107,2.4637043554773403
CNT/CB single layer,30%,0.9902488231338265,2.419709634843821
CNT/CB single layer,30%,0.9919300605245461,2.4637043554773403
CNT/CB single layer,30%,0.9936112979152656,2.4637043554773403
CNT/CB single layer,30%,0.9952925353059852,2.4637043554773403
CNT/CB single layer,30%,0.9969737726967048,2.4637043554773403
CNT/CB single layer,30%,0.9986550100874243,2.4637043554773403
CNT/CB single layer,30%,1.0003362474781439,2.5076990761108715
CNT/CB single layer,30%,1.0020174848688634,2.5516937967443907
CNT/CB single layer,30%,1.003698722259583,2.59568851737791
CNT/CB single layer,30%,1.0053799596503028,2.639683238011441
CNT/CB single layer,30%,1.0070611970410221,2.68367795864496
CNT/CB single layer,30%,1.0087424344317417,2.7276726792784913
CNT/CB single layer,30%,1.0104236718224613,2.8156621205455297
CNT/CB single layer,30%,1.0121049092131809,2.8596568411790613
CNT/CB single layer,30%,1.0137861466039007,2.9036515618125804
CNT/CB single layer,30%,1.01546738399462,2.9916410030796308
CNT/CB single layer,30%,1.0171486213853396,3.079630444346681
CNT/CB single layer,30%,1.0188298587760591,3.167619885613719
CNT/CB single layer,30%,1.0205110961667787,3.2556093268807698
CNT/CB single layer,30%,1.0221923335574983,3.34359876814782
CNT/CB single layer,30%,1.0238735709482178,3.431588209414871
CNT/CB single layer,30%,1.0255548083389374,3.5635723713154404
CNT/CB single layer,30%,1.027236045729657,3.69555653321601
CNT/CB single layer,30%,1.0289172831203766,3.82754069511658
CNT/CB single layer,30%,1.0305985205110961,4.003519577650681
CNT/CB single layer,30%,1.0322797579018157,4.1794984601847815
CNT/CB single layer,30%,1.0339609952925353,4.311482622085351
CNT/CB single layer,30%,1.0356422326832548,4.487461504619439
CNT/CB single layer,30%,1.0373234700739744,4.7074351077870595
CNT/CB single layer,30%,1.039004707464694,4.883413990321161
CNT/CB single layer,30%,1.0406859448554135,5.059392872855262
CNT/CB single layer,30%,1.0423671822461331,5.235371755389351
CNT/CB single layer,30%,1.0440484196368527,5.4113506379234515
CNT/CB single layer,30%,1.0457296570275723,5.543334799824021
CNT/CB single layer,30%,1.0474108944182918,5.675318961724591
CNT/CB single layer,30%,1.0490921318090114,5.807303123625161
CNT/CB single layer,30%,1.050773369199731,5.895292564892211
CNT/CB single layer,30%,1.0524546065904505,6.071271447426311
CNT/CB single layer,30%,1.05413584398117,6.2472503299604005
CNT/CB single layer,30%,1.0558170813718897,6.423229212494501
CNT/CB single layer,30%,1.0574983187626092,6.68719753629564
CNT/CB single layer,30%,1.0591795561533288,6.907171139463261
CNT/CB single layer,30%,1.0608607935440484,7.171139463264412
CNT/CB single layer,30%,1.062542030934768,7.435107787065551
CNT/CB single layer,30%,1.0642232683254875,7.831060272767272
CNT/CB single layer,30%,1.065904505716207,8.13902331720193
CNT/CB single layer,30%,1.0675857431069267,8.35899692036955
CNT/CB single layer,30%,1.0692669804976462,8.622965244170702
CNT/CB single layer,30%,1.0709482178883658,8.930928288605362
CNT/CB single layer,30%,1.0726294552790854,9.194896612406513
CNT/CB single layer,30%,1.074310692669805,9.326880774307082
CNT/CB single layer,30%,1.0759919300605245,9.502859656841183
CNT/CB single layer,30%,1.077673167451244,9.81082270127584
CNT/CB single layer,30%,1.0793544048419637,10.118785745710523
CNT/CB single layer,30%,1.0810356422326832,10.426748790145183
CNT/CB single layer,30%,1.0827168796234028,10.73471183457984
CNT/CB single layer,30%,1.0843981170141224,11.042674879014523
CNT/CB single layer,30%,1.086079354404842,11.350637923449183
CNT/CB single layer,30%,1.0877605917955615,11.614606247250322
CNT/CB single layer,30%,1.089441829186281,11.878574571051484
CNT/CB single layer,30%,1.0911230665770006,12.318521777386724
CNT/CB single layer,30%,1.0928043039677202,12.538495380554346
CNT/CB single layer,30%,1.0944855413584398,12.846458424989002
CNT/CB single layer,30%,1.0961667787491594,13.110426748790141
CNT/CB single layer,30%,1.097848016139879,13.330400351957763
CNT/CB single layer,30%,1.0995292535305985,13.63836339639242
CNT/CB single layer,30%,1.101210490921318,13.85833699956004
CNT/CB single layer,30%,1.1028917283120376,14.034315882094143
CNT/CB single layer,30%,1.1045729657027572,14.254289485261761
CNT/CB single layer,30%,1.1062542030934768,14.562252529696446
CNT/CB single layer,30%,1.1079354404841963,14.826220853497585
CNT/CB single layer,30%,1.109616677874916,15.002199736031685
CNT/CB single layer,30%,1.1112979152656355,15.222173339199305
CNT/CB single layer,30%,1.112979152656355,15.486141663000444
CNT/CB single layer,30%,1.1146603900470746,15.706115266168064
CNT/CB single layer,30%,1.1163416274377942,15.926088869335683
CNT/CB single layer,30%,1.1180228648285138,16.146062472503303
CNT/CB single layer,30%,1.1197041022192333,16.366036075670923
CNT/CB single layer,30%,1.121385339609953,16.805983282006164
CNT/CB single layer,30%,1.1230665770006725,16.981962164540263
CNT/CB single layer,30%,1.124747814391392,17.157941047074342
CNT/CB single layer,30%,1.1264290517821116,17.509898812142545
CNT/CB single layer,30%,1.1281102891728312,17.685877694676645
CNT/CB single layer,30%,1.1297915265635508,17.905851297844265
CNT/CB single layer,30%,1.1314727639542703,18.169819621645402
CNT/CB single layer,30%,1.13315400134499,18.389793224813026
CNT/CB single layer,30%,1.1348352387357095,18.609766827980646
CNT/CB single layer,30%,1.136516476126429,18.829740431148263
CNT/CB single layer,30%,1.1381977135171486,19.049714034315883
CNT/CB single layer,30%,1.1398789509078682,19.225692916849983
CNT/CB single layer,30%,1.1415601882985877,19.445666520017603
CNT/CB single layer,30%,1.1432414256893073,19.841619005719302
CNT/CB single layer,30%,1.1449226630800269,19.97360316761988
CNT/CB single layer,30%,1.1466039004707465,20.237571491421022
CNT/CB single layer,30%,1.148285137861466,20.457545094588642
CNT/CB single layer,30%,1.1499663752521856,20.633523977122746
CNT/CB single layer,30%,1.1516476126429052,20.809502859656845
CNT/CB single layer,30%,1.1533288500336247,20.985481742190945
CNT/CB single layer,30%,1.1550100874243443,21.073471183457983
CNT/CB single layer,30%,1.1566913248150639,21.249450065992086
CNT/CB single layer,30%,1.1583725622057834,21.689397272327327
CNT/CB single layer,30%,1.160053799596503,21.953365596128467
CNT/CB single layer,30%,1.1617350369872226,22.085349758029047
CNT/CB single layer,30%,1.1634162743779422,22.26132864056312
CNT/CB single layer,30%,1.1650975117686617,22.437307523097225
CNT/CB single layer,30%,1.1667787491593813,22.569291684997804
CNT/CB single layer,30%,1.1684599865501009,22.745270567531904
CNT/CB single layer,30%,1.1701412239408204,22.965244170699524
CNT/CB single layer,30%,1.17182246133154,23.097228332600082
CNT/CB single layer,30%,1.1735036987222596,23.317201935767702
CNT/CB single layer,30%,1.1751849361129791,23.669159700835905
CNT/CB single layer,30%,1.1768661735036987,23.84513858336998
CNT/CB single layer,30%,1.1785474108944183,24.021117465904084
CNT/CB single layer,30%,1.1802286482851378,24.153101627804666
CNT/CB single layer,30%,1.1819098856758574,24.417069951605804
CNT/CB single layer,30%,1.183591123066577,24.593048834139903
CNT/CB single layer,30%,1.1852723604572966,24.769027716674007
CNT/CB single layer,30%,1.1869535978480161,24.989001319841623
CNT/CB single layer,30%,1.1886348352387357,25.252969643642764
CNT/CB single layer,30%,1.1903160726294553,25.516937967443905
CNT/CB single layer,30%,1.1919973100201748,25.692916849978005
CNT/CB single layer,30%,1.1936785474108944,25.912890453145625
CNT/CB single layer,30%,1.195359784801614,26.088869335679725
CNT/CB single layer,30%,1.1970410221923335,26.30884293884735
CNT/CB single layer,30%,1.1987222595830531,26.48482182138142
CNT/CB single layer,30%,1.2004034969737727,26.704795424549044
CNT/CB single layer,30%,1.2020847343644923,26.836779586449627
CNT/CB single layer,30%,1.2037659717552118,27.144742630884284
CNT/CB single layer,30%,1.2054472091459314,27.452705675318967
CNT/CB single layer,30%,1.207128446536651,27.672679278486584
